XDUT.I0.I19\|XA20\|CK_B (subrange from 3.2e-07 to 3.5e-07) X,XDUT.I0.I19\|XA20\|CK_B (subrange from 3.2e-07 to 3.5e-07) Y,XDUT.I0.I19\|CP\(13\) (subrange from 3.2e-07 to 3.5e-07) X,XDUT.I0.I19\|CP\(13\) (subrange from 3.2e-07 to 3.5e-07) Y,XDUT.I0.I19\|XA0\|CE1_N (subrange from 3.2e-07 to 3.5e-07) X,XDUT.I0.I19\|XA0\|CE1_N (subrange from 3.2e-07 to 3.5e-07) Y
3.328068630195805e-07,-3.177995313308202e-05,3.328068630195805e-07,6.154545189929195e-06,3.328068630195805e-07,-3.769672048292705e-06
3.328100310789555e-07,-2.158659299311694e-05,3.328100310789555e-07,6.482082426373381e-06,3.328100310789555e-07,8.438249778919271e-07
3.328137872413963e-07,-1.546042767586187e-05,3.328137872413963e-07,6.458402822318021e-06,3.328137872413963e-07,2.731227596086683e-06
3.328170492205086e-07,-1.317024270974798e-05,3.328170492205086e-07,6.176383521960815e-06,3.328170492205086e-07,2.209187186963391e-06
3.328208535959286e-07,-1.192606760014314e-05,3.328208535959286e-07,5.711700850952184e-06,3.328208535959286e-07,2.067178229481215e-06
3.328252523772602e-07,-7.149788416427327e-06,3.328252523772602e-07,4.956380507792346e-06,3.328252523772602e-07,4.009571512142429e-06
3.328273311669885e-07,-8.09516404842725e-06,3.328273311669885e-07,4.522626568359556e-06,3.328273311669885e-07,2.293128545716172e-06
3.328291020568862e-07,-1.417683142790338e-05,3.328291020568862e-07,4.194223947706632e-06,3.328291020568862e-07,-1.403259489052289e-06
3.328310887424688e-07,-2.088686051138211e-05,3.328310887424688e-07,4.015358172182459e-06,3.328310887424688e-07,-4.630214334611082e-06
3.328328274953447e-07,-2.556923391239252e-05,3.328328274953447e-07,4.118427568755578e-06,3.328328274953447e-07,-5.597513791144593e-06
3.328340264264856e-07,-2.330976531084161e-05,3.328340264264856e-07,4.36523851021775e-06,3.328340264264856e-07,-2.476079998814384e-06
3.328352658802043e-07,-1.617951602383982e-05,3.328352658802043e-07,4.743221325043123e-06,3.328352658802043e-07,2.667969738467946e-06
3.328377447876418e-07,-4.528733825281961e-06,3.328377447876418e-07,5.579810931521934e-06,3.328377447876418e-07,9.545174179947935e-06
3.328392803538304e-07,2.163775570807047e-05,3.328392803538304e-07,6.04235674472875e-06,3.328392803538304e-07,2.089604458888061e-05
3.328409079589406e-07,3.599417686928064e-05,3.328409079589406e-07,6.424091225198936e-06,3.328409079589406e-07,2.469782702974044e-05
3.328430000233725e-07,4.765357516589575e-05,3.328430000233725e-07,6.744761776644737e-06,3.328430000233725e-07,2.598673381726258e-05
3.328461654027134e-07,5.714288272429258e-05,3.328461654027134e-07,6.956919605727307e-06,3.328461654027134e-07,2.504456278984435e-05
3.328511135888355e-07,6.264232069952413e-05,3.328511135888355e-07,6.856254458398325e-06,3.328511135888355e-07,2.149570354958996e-05
3.328585210936032e-07,5.839910954819061e-05,3.328585210936032e-07,5.602887085842667e-06,3.328585210936032e-07,1.519964916951722e-05
3.328641637317917e-07,3.711536555783823e-05,3.328641637317917e-07,3.573694129954674e-06,3.328641637317917e-07,6.280116394918878e-06
3.328690029117758e-07,1.815360883483663e-05,3.328690029117758e-07,1.293101718147227e-06,3.328690029117758e-07,1.572226324242365e-06
3.328752912060402e-07,6.036567356204614e-06,3.328752912060402e-07,-1.793254455151327e-06,3.328752912060402e-07,1.092102408506435e-07
3.32882910765501e-07,-2.236579803138738e-06,3.32882910765501e-07,-4.915483714285074e-06,3.32882910765501e-07,3.817140168393962e-07
3.328883497060662e-07,-1.15990123958909e-05,3.328883497060662e-07,-5.865315870323684e-06,3.328883497060662e-07,-1.259978944290197e-06
3.328927573538536e-07,-1.648456600378267e-05,3.328927573538536e-07,-5.046208116255002e-06,3.328927573538536e-07,-2.04500179279421e-06
3.328965221226092e-07,-1.193339267047122e-05,3.328965221226092e-07,-3.172614242430427e-06,3.328965221226092e-07,1.205797957481991e-06
3.329009445409487e-07,-6.40651194316888e-07,3.329009445409487e-07,-3.825367400622781e-07,3.329009445409487e-07,6.374802978825755e-06
3.329059155859035e-07,1.47629325510934e-05,3.329059155859035e-07,2.509428213670617e-06,3.329059155859035e-07,1.124615300795995e-05
3.329101990968654e-07,2.694278919079807e-05,3.329101990968654e-07,4.400831130624283e-06,3.329101990968654e-07,1.293470086238813e-05
3.329149951301929e-07,3.080629903706722e-05,3.329149951301929e-07,5.713813152397051e-06,3.329149951301929e-07,1.173517739516683e-05
3.329211384427048e-07,2.81107841146877e-05,3.329211384427048e-07,6.263432169362204e-06,3.329211384427048e-07,8.739822078496218e-06
3.329260440732502e-07,1.890036037366372e-05,3.329260440732502e-07,6.050063802831573e-06,3.329260440732502e-07,4.838698259845842e-06
3.329313723261592e-07,1.260412227566121e-05,3.329313723261592e-07,5.492148375196848e-06,3.329313723261592e-07,3.619991275627399e-06
3.329412578708101e-07,9.844613487075549e-06,3.329412578708101e-07,4.158320734859444e-06,3.329412578708101e-07,4.152524979872396e-06
3.329467518738737e-07,3.919242317351745e-06,3.329467518738737e-07,3.517397999530658e-06,3.329467518738737e-07,3.037176384168561e-06
3.329513482807309e-07,-4.084968622919405e-06,3.329513482807309e-07,3.449980113146012e-06,3.329513482807309e-07,1.235942193034134e-07
3.329553091434163e-07,-8.337335202668328e-06,3.329553091434163e-07,3.927640591427917e-06,3.329553091434163e-07,-4.605358014941885e-07
3.329591282644824e-07,-5.503869033418596e-06,3.329591282644824e-07,4.666460426960839e-06,3.329591282644824e-07,2.112087713612709e-06
3.32964203999303e-07,1.590438046150666e-06,3.32964203999303e-07,5.592808975052321e-06,3.32964203999303e-07,5.534385309147183e-06
3.329684342904521e-07,1.133219757321058e-05,3.329684342904521e-07,6.111546099418774e-06,3.329684342904521e-07,8.414832336711697e-06
3.329728661395672e-07,1.64529774338007e-05,3.329728661395672e-07,6.272319296840578e-06,3.329728661395672e-07,8.787543265498243e-06
3.32978437303166e-07,1.695949504210148e-05,3.32978437303166e-07,5.751950993726496e-06,3.32978437303166e-07,7.333136181841837e-06
3.329833779931421e-07,1.080832862498937e-05,3.329833779931421e-07,4.678800905821845e-06,3.329833779931421e-07,3.908459348167526e-06
3.329883765927154e-07,3.356475190230412e-06,3.329883765927154e-07,3.284716285634204e-06,3.329883765927154e-07,1.532257442704577e-06
3.329962868265819e-07,-1.864690148067893e-06,3.329962868265819e-07,1.15349791940389e-06,3.329962868265819e-07,9.280701078751008e-07
3.33002660569325e-07,-6.186185601109173e-06,3.33002660569325e-07,-1.600314334382347e-07,3.33002660569325e-07,9.983122026824276e-07
3.330077414685902e-07,-1.311133382841945e-05,3.330077414685902e-07,-3.951672624680214e-07,3.330077414685902e-07,-1.2366843975542e-06
3.330119881906756e-07,-1.627739220566582e-05,3.330119881906756e-07,4.226926080264093e-07,3.330119881906756e-07,-1.549321723359753e-06
3.330157029072049e-07,-1.012312895909417e-05,3.330157029072049e-07,1.793114961401443e-06,3.330157029072049e-07,2.262901489302749e-06
3.330205534012691e-07,1.576863155605679e-06,3.330205534012691e-07,3.764092298297328e-06,3.330205534012691e-07,7.293994713108987e-06
3.330252478093264e-07,1.727655399008654e-05,3.330252478093264e-07,5.304966180119663e-06,3.330252478093264e-07,1.169029292213963e-05
3.33029561979148e-07,2.67671566689387e-05,3.33029561979148e-07,6.208586000866489e-06,3.33029561979148e-07,1.236124171555275e-05
3.330345923376456e-07,2.892486372729763e-05,3.330345923376456e-07,6.635657882725354e-06,3.330345923376456e-07,1.067493758455385e-05
3.330403173954225e-07,2.437345210637432e-05,3.330403173954225e-07,6.509526428999379e-06,3.330403173954225e-07,7.295125669770641e-06
3.330451384187006e-07,1.522739876236301e-05,3.330451384187006e-07,6.144455710455077e-06,3.330451384187006e-07,3.919298706023255e-06
3.330507460565506e-07,9.471489647694398e-06,3.330507460565506e-07,5.665946446242742e-06,3.330507460565506e-07,3.067856368943467e-06
3.330532357936733e-07,7.230524715851061e-06,3.330532357936733e-07,5.45226430404e-06,3.330532357936733e-07,3.832747097476386e-06
3.330582152679189e-07,7.148946224333486e-06,3.330582152679189e-07,4.991410150978481e-06,3.330582152679189e-07,4.251518021192169e-06
3.330636243552149e-07,4.549208824755624e-06,3.330636243552149e-07,4.47343290943536e-06,3.330636243552149e-07,3.286028459115187e-06
3.330679760991906e-07,-3.173274990331265e-06,3.330679760991906e-07,4.229344085615594e-06,3.330679760991906e-07,-6.149545583866711e-08
3.330719526737166e-07,-9.008478627947625e-06,3.330719526737166e-07,4.337622158345766e-06,3.330719526737166e-07,-1.713302026473684e-06
3.330756315849942e-07,-8.70081566972658e-06,3.330756315849942e-07,4.68191728941747e-06,3.330756315849942e-07,4.38154295068216e-08
3.330806249707634e-07,-3.320875748613616e-06,3.330806249707634e-07,5.207217327551916e-06,3.330806249707634e-07,3.517245659168111e-06
3.330850170720335e-07,6.171881523187039e-06,3.330850170720335e-07,5.533677722269204e-06,3.330850170720335e-07,7.298691343748942e-06
3.330892312552543e-07,1.241321933775907e-05,3.330892312552543e-07,5.637278718495509e-06,3.330892312552543e-07,8.477005394524895e-06
3.330942889825217e-07,1.345104737993097e-05,3.330942889825217e-07,5.414000952441711e-06,3.330942889825217e-07,7.764848305669148e-06
3.330992862318444e-07,4.686820830102079e-06,3.330992862318444e-07,4.860924946115119e-06,3.330992862318444e-07,5.226357188803377e-06
3.331037403083817e-07,-1.260701174032874e-05,3.331037403083817e-07,4.223377345624613e-06,3.331037403083817e-07,2.823277782226796e-06
3.33109285645362e-07,-2.943563595181331e-05,3.33109285645362e-07,3.385917352716206e-06,3.33109285645362e-07,2.128659389200038e-06
3.33116866899499e-07,-5.12542828801088e-05,3.33116866899499e-07,2.471867446729448e-06,3.33116866899499e-07,2.499821903256816e-06
3.331217742474082e-07,-3.079786620219238e-05,3.331217742474082e-07,3.012649358424824e-06,3.331217742474082e-07,-2.143442316082655e-06
3.331254062599369e-07,0.0001526712876511738,3.331254062599369e-07,4.369675025372999e-06,3.331254062599369e-07,-9.972170118999202e-06
3.331287883972339e-07,0.0003909312072210014,3.331287883972339e-07,6.293525530054467e-06,3.331287883972339e-07,-1.312838321609888e-05
3.331325095620502e-07,0.0006471027154475451,3.331325095620502e-07,8.463500307698268e-06,3.331325095620502e-07,-1.035406330629485e-05
3.331362635761318e-07,0.0008722256752662361,3.331362635761318e-07,8.737831194594037e-06,3.331362635761318e-07,-3.404117251193384e-06
3.331399527971744e-07,0.000791839906014502,3.331399527971744e-07,4.037293365399819e-06,3.331399527971744e-07,2.534305394874536e-06
3.331440202808555e-07,3.430046035646228e-06,3.331440202808555e-07,-8.068534953054041e-06,3.331440202808555e-07,5.278231128613697e-06
3.331478534092628e-07,-0.001843459089286625,3.331478534092628e-07,-2.41121251747245e-05,3.331478534092628e-07,9.1612346295733e-06
3.331523050926152e-07,-0.004239580594003201,3.331523050926152e-07,-4.484358214540407e-05,3.331523050926152e-07,1.452875767427031e-05
3.33158091826662e-07,-0.007350002881139517,3.33158091826662e-07,-7.126709533622488e-05,3.33158091826662e-07,1.873775181593373e-05
3.331631739902121e-07,-0.01158455479890108,3.331631739902121e-07,-9.244468674296513e-05,3.331631739902121e-07,1.827593223424628e-05
3.331683342028155e-07,-0.01551014184951782,3.331683342028155e-07,-0.0001092290767701343,3.331683342028155e-07,1.339558457402745e-05
3.331742358207685e-07,-0.01943096332252026,3.331742358207685e-07,-0.0001121590175898746,3.331742358207685e-07,5.44855538464617e-06
3.331815193162404e-07,-0.02204238437116146,3.331815193162404e-07,-6.904505426064134e-05,3.331815193162404e-07,-6.163547823234694e-06
3.331883129222526e-07,-0.01746227219700813,3.331883129222526e-07,2.365025102335494e-05,3.331883129222526e-07,-2.069862057396676e-05
3.331959790571683e-07,-0.002009058138355613,3.331959790571683e-07,0.0001733044482534751,3.331959790571683e-07,-2.92335116682807e-05
3.332070297830153e-07,0.02901661209762096,3.332070297830153e-07,0.0004125672276131809,3.332070297830153e-07,-2.872823279176373e-05
3.332153022565811e-07,0.09261750429868698,3.332153022565811e-07,0.000574183592107147,3.332153022565811e-07,-1.567478648212273e-05
3.332227755740734e-07,0.1494714915752411,3.332227755740734e-07,0.0006698564393445849,3.332227755740734e-07,-3.087633103859844e-06
3.332290119985934e-07,0.2038717120885849,3.332290119985934e-07,0.0006938467849977314,3.332290119985934e-07,1.335842534899712e-05
3.332349702382753e-07,0.2497835904359818,3.332349702382753e-07,0.0006725724088028073,3.332349702382753e-07,2.838798900484107e-05
3.332457623949064e-07,0.2933731973171234,3.332457623949064e-07,0.0005598567076958716,3.332457623949064e-07,3.406445102882572e-05
3.332540621946671e-07,0.3699011206626892,3.332540621946671e-07,0.0004234655061736703,3.332540621946671e-07,2.50215562118683e-05
3.332612044981365e-07,0.424982488155365,3.332612044981365e-07,0.0002802388044074178,3.332612044981365e-07,1.322095522482414e-05
3.332696502062978e-07,0.4681693911552429,3.332696502062978e-07,9.387757017975673e-05,3.332696502062978e-07,6.019756256137043e-06
3.332803496251116e-07,0.5121280550956726,3.332803496251116e-07,-0.0001335349516011775,3.332803496251116e-07,3.110348416157649e-06
3.332822127306782e-07,0.5562704205513,3.332822127306782e-07,-0.0001696058752713725,3.332822127306782e-07,5.248596153251128e-06
3.332859389418114e-07,0.5627488493919373,3.332859389418114e-07,-0.0002268822136102244,3.332859389418114e-07,6.486541224148823e-06
3.332901074831598e-07,0.5754035115242004,3.332901074831598e-07,-0.0002587095950730145,3.332901074831598e-07,1.036215780914063e-05
3.332937794682035e-07,0.5899503827095032,3.332937794682035e-07,-0.0002637980214785784,3.332937794682035e-07,1.551504828967154e-05
3.332995621985041e-07,0.6029004454612732,3.332995621985041e-07,-0.0002549189084675163,3.332995621985041e-07,1.792071816453245e-05
3.333037762000012e-07,0.6218577027320862,3.333037762000012e-07,-0.0002458393864799291,3.333037762000012e-07,1.712825360300485e-05
3.333083616224958e-07,0.6339563727378845,3.333083616224958e-07,-0.0002380121877649799,3.333083616224958e-07,1.494183106842684e-05
3.333146071063334e-07,0.645315945148468,3.333146071063334e-07,-0.0002301245549460873,3.333146071063334e-07,1.276152852369705e-05
3.333232911696767e-07,0.6581085920333862,3.333232911696767e-07,-0.0002188731741625816,3.333232911696767e-07,1.076011267286958e-05
3.333325741469152e-07,0.6718049049377441,3.333325741469152e-07,-0.0002023272390943021,3.333325741469152e-07,8.848081051837653e-06
3.333459760876162e-07,0.6823480725288391,3.333459760876162e-07,-0.0001729426730889827,3.333459760876162e-07,7.363854365394218e-06
3.333558316945126e-07,0.6923171877861023,3.333558316945126e-07,-0.0001516498741693795,3.333558316945126e-07,6.062314241717104e-06
3.333662617509394e-07,0.6967755556106567,3.333662617509394e-07,-0.0001323964679613709,3.333662617509394e-07,5.508007234311663e-06
3.333799849201944e-07,0.6997926831245422,3.333799849201944e-07,-0.0001129934171331115,3.333799849201944e-07,5.057634098193375e-06
3.333977488796429e-07,0.7021943330764771,3.333977488796429e-07,-9.561656770529225e-05,3.333977488796429e-07,4.570489636535058e-06
3.334242434997122e-07,0.7038683295249939,3.334242434997122e-07,-7.92151186033152e-05,3.334242434997122e-07,4.101623744645622e-06
3.33466534720513e-07,0.7050491571426392,3.33466534720513e-07,-6.203159864526242e-05,3.33466534720513e-07,3.502427261992125e-06
3.335155363209489e-07,0.7060482501983643,3.335155363209489e-07,-3.886251579388045e-05,3.335155363209489e-07,2.06237177735602e-06
3.335519256760856e-07,0.7075497508049011,3.335519256760856e-07,-1.544545739307068e-05,3.335519256760856e-07,-3.345568870827265e-07
3.335862384557811e-07,0.7092431783676147,3.335862384557811e-07,7.064676992740715e-06,3.335862384557811e-07,-2.17371621147322e-06
3.33596116073574e-07,0.710773766040802,3.33596116073574e-07,1.275635622732807e-05,3.33596116073574e-07,-3.190938514308073e-06
3.336158341157923e-07,0.710987389087677,3.336158341157923e-07,2.199852679041214e-05,3.336158341157923e-07,-2.038614638877334e-06
3.336350023187725e-07,0.7107142210006714,3.336350023187725e-07,2.919661892519798e-05,3.336350023187725e-07,5.671963663189672e-07
3.336489726604529e-07,0.7098851203918457,3.336489726604529e-07,3.348034806549549e-05,3.336489726604529e-07,9.640774578656419e-07
3.336594668903813e-07,0.7092088460922241,3.336594668903813e-07,3.593523069866933e-05,3.336594668903813e-07,-7.337187071243534e-07
3.336684593031459e-07,0.7087646722793579,3.336684593031459e-07,3.741371983778663e-05,3.336684593031459e-07,-2.887164555431809e-06
3.336701479699438e-07,0.7084596753120422,3.336701479699438e-07,3.761824336834252e-05,3.336701479699438e-07,-4.651215931517072e-06
3.336735253035397e-07,0.708410918712616,3.336735253035397e-07,3.793687210418284e-05,3.336735253035397e-07,-4.912047188554425e-06
3.336776759689738e-07,0.7083228230476379,3.336776759689738e-07,3.816244134213775e-05,3.336776759689738e-07,-5.141305791767081e-06
3.336829798449576e-07,0.7082302570343018,3.336829798449576e-07,3.821377322310582e-05,3.336829798449576e-07,-4.982040081813466e-06
3.336884447986137e-07,0.7081329226493835,3.336884447986137e-07,3.800383274210617e-05,3.336884447986137e-07,-4.463769073481672e-06
3.336940703393716e-07,0.7080527544021606,3.336940703393716e-07,3.748803283087909e-05,3.336940703393716e-07,-3.751352096514893e-06
3.337020108044497e-07,0.7079875469207764,3.337020108044497e-07,3.619624840212055e-05,3.337020108044497e-07,-2.871468495868612e-06
3.337069940671404e-07,0.707915723323822,3.337069940671404e-07,3.515719799906947e-05,3.337069940671404e-07,-2.030760470006499e-06
3.337107548039254e-07,0.7078783512115479,3.337107548039254e-07,3.437542909523472e-05,3.337107548039254e-07,-2.022448825300671e-06
3.337145864684138e-07,0.7078535556793213,3.337145864684138e-07,3.367790850461461e-05,3.337145864684138e-07,-1.369114102089952e-06
3.337195489061625e-07,0.7078341841697693,3.337195489061625e-07,3.277559517300688e-05,3.337195489061625e-07,1.234177034348249e-06
3.337216026724795e-07,0.7078368663787842,3.337216026724795e-07,3.232039307476953e-05,3.337216026724795e-07,1.443972723791376e-05
3.337239185797929e-07,0.7078494429588318,3.337239185797929e-07,3.164618465234526e-05,3.337239185797929e-07,2.272706660733093e-05
3.337279560472036e-07,0.7078701257705688,3.337279560472036e-07,2.994309215864632e-05,3.337279560472036e-07,3.071680112043396e-05
3.337310096499805e-07,0.7079128623008728,3.337310096499805e-07,2.82949476968497e-05,3.337310096499805e-07,3.657469278550707e-05
3.337340485112959e-07,0.7079466581344604,3.337340485112959e-07,2.650708120199852e-05,3.337340485112959e-07,3.565231600077823e-05
3.33737831717592e-07,0.7079797387123108,3.33737831717592e-07,2.430439235467929e-05,3.33737831717592e-07,3.280287637608126e-05
3.337433159179274e-07,0.708020031452179,3.337433159179274e-07,2.141010008926969e-05,3.337433159179274e-07,2.926540764747187e-05
3.337508253008816e-07,0.7080775499343872,3.337508253008816e-07,1.805169813451357e-05,3.337508253008816e-07,2.552483238105197e-05
3.337601937703206e-07,0.7081566452980042,3.337601937703206e-07,8.808821803540923e-06,3.337601937703206e-07,2.198359470639843e-05
3.337678753017063e-07,0.7082479596138,3.337678753017063e-07,-3.208712587365881e-05,3.337678753017063e-07,1.764196895237546e-05
3.337738484687564e-07,0.7082642912864685,3.337738484687564e-07,-0.00010234543151455,3.337738484687564e-07,9.854567906586453e-06
3.337791976522672e-07,0.7082128524780273,3.337791976522672e-07,-0.0001873065339168534,3.337791976522672e-07,1.477335786148615e-06
3.337841787862902e-07,0.7081384658813477,3.337841787862902e-07,-0.000268430303549394,3.337841787862902e-07,-3.164136387567851e-06
3.337901370611783e-07,0.7080783843994141,3.337901370611783e-07,-0.0003459042636677623,3.337901370611783e-07,-3.34394144374528e-06
3.337943388897421e-07,0.7080491781234741,3.337943388897421e-07,-0.00037992192665115,3.337943388897421e-07,-1.188674900731712e-06
3.337974751012877e-07,0.7080594301223755,3.337974751012877e-07,-0.0003910294035449624,3.337974751012877e-07,-7.901823551037523e-07
3.337985135939908e-07,0.7080844640731812,3.337985135939908e-07,-0.00039172318065539,3.337985135939908e-07,-1.093718424272083e-06
3.338005905793971e-07,0.7080963850021362,3.338005905793971e-07,-0.0003879851137753576,3.338005905793971e-07,-1.069845211532083e-06
3.338026697526502e-07,0.7081279158592224,3.338026697526502e-07,-0.0003772165218833834,3.338026697526502e-07,3.580168481676083e-07
3.338052491243493e-07,0.7081710696220398,3.338052491243493e-07,-0.0003545259824022651,3.338052491243493e-07,3.597083377826493e-06
3.338085101778746e-07,0.7082391381263733,3.338085101778746e-07,-0.0003139265463687479,3.338085101778746e-07,8.191032065951731e-06
3.338113926544169e-07,0.7083407640457153,3.338113926544169e-07,-0.0002707969397306442,3.338113926544169e-07,1.238658387592295e-05
3.33814870645937e-07,0.7084372043609619,3.33814870645937e-07,-0.0002155591500923038,3.33814870645937e-07,1.403481383022154e-05
3.338202405277262e-07,0.7085520029067993,3.338202405277262e-07,-0.0001344924821751192,3.338202405277262e-07,1.402835368935484e-05
3.33826100935419e-07,0.7087116837501526,3.33826100935419e-07,-5.976924148853868e-05,3.33826100935419e-07,1.202396924782079e-05
3.338327824229588e-07,0.7088558077812195,3.338327824229588e-07,4.872938916378189e-06,3.338327824229588e-07,9.148629033006728e-06
3.338409642355382e-07,0.7089844346046448,3.338409642355382e-07,5.731476267101243e-05,3.338409642355382e-07,6.24534186499659e-06
3.338489172925207e-07,0.7090985178947449,3.338489172925207e-07,8.616434934083372e-05,3.338489172925207e-07,3.020267513420549e-06
3.338550047706045e-07,0.7091763615608215,3.338550047706045e-07,9.70104374573566e-05,3.338550047706045e-07,1.052813217938819e-06
3.338618368391119e-07,0.7092235088348389,3.338618368391119e-07,0.0001012579014059156,3.338618368391119e-07,1.243389760929858e-06
3.338720859081119e-07,0.7092705965042114,3.338720859081119e-07,9.866547043202445e-05,3.338720859081119e-07,2.343904270674102e-06
3.338793191663657e-07,0.7093132734298706,3.338793191663657e-07,9.351405606139451e-05,3.338793191663657e-07,-6.201937594596529e-07
3.338834780354103e-07,0.7093043923377991,3.338834780354103e-07,9.035157563630491e-05,3.338834780354103e-07,-7.976339475135319e-06
3.338878443051867e-07,0.709288477897644,3.338878443051867e-07,8.755942690186203e-05,3.338878443051867e-07,-1.062568844645284e-05
3.338927067699643e-07,0.709273636341095,3.338927067699643e-07,8.488274033879861e-05,3.338927067699643e-07,-9.043967111210804e-06
3.338971248418701e-07,0.7092645168304443,3.338971248418701e-07,8.211928070522845e-05,3.338971248418701e-07,-4.628237093129428e-06
3.339006174328231e-07,0.7092583179473877,3.339006174328231e-07,7.948666461743414e-05,3.339006174328231e-07,-2.340696028113598e-06
3.339037528120993e-07,0.7092565894126892,3.339037528120993e-07,7.69208709243685e-05,3.339037528120993e-07,-4.036726579670358e-07
3.339074933907691e-07,0.7092633843421936,3.339074933907691e-07,7.380352326435968e-05,3.339074933907691e-07,3.876863047480583e-06
3.339107826461766e-07,0.7092815637588501,3.339107826461766e-07,7.099463255144656e-05,3.339107826461766e-07,9.372861313750036e-06
3.339133227153259e-07,0.709293007850647,3.339133227153259e-07,6.88583095325157e-05,3.339133227153259e-07,8.170390174200293e-06
3.33915922617265e-07,0.7092891335487366,3.33915922617265e-07,6.698105426039547e-05,3.33915922617265e-07,1.149090508079098e-06
3.339180906106841e-07,0.7092740535736084,3.339180906106841e-07,6.583318463526666e-05,3.339180906106841e-07,-7.170106073317584e-06
3.339204831070114e-07,0.7092602252960205,3.339204831070114e-07,6.494934496004134e-05,3.339204831070114e-07,-1.010078176477691e-05
3.339235738571119e-07,0.7092505693435669,3.339235738571119e-07,6.404986925190315e-05,3.339235738571119e-07,-7.779392035445198e-06
3.33926169006169e-07,0.7092494964599609,3.33926169006169e-07,6.329366442514583e-05,3.33926169006169e-07,-6.189250143506797e-07
3.339289032921259e-07,0.7092565298080444,3.339289032921259e-07,6.236257468117401e-05,3.339289032921259e-07,5.355409939511446e-06
3.339322672540763e-07,0.709267795085907,3.339322672540763e-07,6.091621617088094e-05,3.339322672540763e-07,9.252205927623436e-06
3.339360503454706e-07,0.7092806696891785,3.339360503454706e-07,5.888898158445954e-05,3.339360503454706e-07,9.741123903950211e-06
3.339392840756112e-07,0.7092897295951843,3.339392840756112e-07,5.697310552932322e-05,3.339392840756112e-07,6.962603038118687e-06
3.339428852121774e-07,0.7092965245246887,3.339428852121774e-07,5.483689164975658e-05,3.339428852121774e-07,5.6201402003353e-06
3.339487231653782e-07,0.709308922290802,3.339487231653782e-07,5.136214167578146e-05,3.339487231653782e-07,7.214823654067004e-06
3.3395230530662e-07,0.7093288898468018,3.3395230530662e-07,4.929890565108508e-05,3.3395230530662e-07,7.666121746296994e-06
3.339553520120077e-07,0.7093216776847839,3.339553520120077e-07,4.791798346559517e-05,3.339553520120077e-07,-1.376959630761121e-07
3.339579442532607e-07,0.7093011140823364,3.339579442532607e-07,4.728306157630868e-05,3.339579442532607e-07,-8.559313755540643e-06
3.339604500874824e-07,0.7092828750610352,3.339604500874824e-07,4.711297879111953e-05,3.339604500874824e-07,-1.075349609891418e-05
3.339640451468677e-07,0.7092724442481995,3.339640451468677e-07,4.716705007012933e-05,3.339640451468677e-07,-7.04942840457079e-06
3.339669140624836e-07,0.7092731595039368,3.339669140624836e-07,4.715484101325274e-05,3.339669140624836e-07,2.291844111823593e-06
3.339698293501169e-07,0.7092835903167725,3.339698293501169e-07,4.688877743319608e-05,3.339698293501169e-07,8.795146641205065e-06
3.339734141620854e-07,0.7092978358268738,3.339734141620854e-07,4.607529263012111e-05,3.339734141620854e-07,1.219540445163148e-05
3.339773034090659e-07,0.7093133330345154,3.339773034090659e-07,4.463928780751303e-05,3.339773034090659e-07,1.173753935290733e-05
3.339807926643734e-07,0.7093245983123779,3.339807926643734e-07,4.304880712879822e-05,3.339807926643734e-07,8.601217814430129e-06
3.339848889722668e-07,0.7093338966369629,3.339848889722668e-07,4.106090273126028e-05,3.339848889722668e-07,7.228977210615994e-06
3.339915091096296e-07,0.7093496322631836,3.339915091096296e-07,3.758853563340381e-05,3.339915091096296e-07,8.600327419117093e-06
3.339951738359303e-07,0.7093654274940491,3.339951738359303e-07,3.546807056409307e-05,3.339951738359303e-07,6.090876468078932e-06
3.339983024644535e-07,0.7093504667282104,3.339983024644535e-07,3.385368108865805e-05,3.339983024644535e-07,-3.231721848351299e-06
3.340010108087409e-07,0.7093260884284973,3.340010108087409e-07,3.289684900664724e-05,3.340010108087409e-07,-1.046876968757715e-05
3.340038589935134e-07,0.7093073725700378,3.340038589935134e-07,3.2348030799767e-05,3.340038589935134e-07,-1.040827828546753e-05
3.340072498719502e-07,0.7092981934547424,3.340072498719502e-07,3.200983337592334e-05,3.340072498719502e-07,-4.221392373437993e-06
3.340102124633536e-07,0.7093018293380737,3.340102124633536e-07,3.173732329742052e-05,3.340102124633536e-07,5.162052275409224e-06
3.340134113291511e-07,0.7093130946159363,3.340134113291511e-07,3.124395880149677e-05,3.340134113291511e-07,1.097769472835353e-05
3.340172224736271e-07,0.7093260288238525,3.340172224736271e-07,3.030100924661383e-05,3.340172224736271e-07,1.263926515093772e-05
3.340204570927422e-07,0.7093358635902405,3.340204570927422e-07,2.93397515633842e-05,3.340204570927422e-07,1.024575340125011e-05
3.340240148614603e-07,0.7093424797058105,3.340240148614603e-07,2.830785706464667e-05,3.340240148614603e-07,8.511493433616124e-06
3.340297461203109e-07,0.7093533873558044,3.340297461203109e-07,2.663150189619046e-05,3.340297461203109e-07,9.320531717094127e-06
3.340333822231738e-07,0.7093696594238281,3.340333822231738e-07,2.551227225922048e-05,3.340333822231738e-07,8.800136129138991e-06
3.340364316162959e-07,0.709383487701416,3.340364316162959e-07,2.476392546668649e-05,3.340364316162959e-07,1.06206277905585e-06
