XDUT.I0.I19\|XA0\|CE1_N (subrange from 4.6e-06 to 4.74e-06) X,XDUT.I0.I19\|XA0\|CE1_N (subrange from 4.6e-06 to 4.74e-06) Y,XDUT.I0.I19\|CN\(12\) (subrange from 4.6e-06 to 4.74e-06) X,XDUT.I0.I19\|CN\(12\) (subrange from 4.6e-06 to 4.74e-06) Y,XDUT.I0.I19\|XA20\|CK_B (subrange from 4.6e-06 to 4.74e-06) X,XDUT.I0.I19\|XA20\|CK_B (subrange from 4.6e-06 to 4.74e-06) Y
4.67112250653442e-06,2.685947492864216e-06,4.67112250653442e-06,-6.442629910452524e-06,4.67112250653442e-06,0.4884588122367859
4.671133635092079e-06,-5.361621333577204e-07,4.671133635092079e-06,8.25041024654638e-06,4.671133635092079e-06,0.4894060492515564
4.671143916158855e-06,-1.050014816428302e-06,4.671143916158855e-06,2.52006393566262e-05,4.671143916158855e-06,0.4911484122276306
4.671148727944285e-06,1.667314677433751e-06,4.671148727944285e-06,3.34199212375097e-05,4.671148727944285e-06,0.4932411015033722
4.671158351515146e-06,3.494934162517893e-06,4.671158351515146e-06,4.86121789435856e-05,4.671158351515146e-06,0.4942973852157593
4.671169424817645e-06,6.463423687819159e-06,4.671169424817645e-06,6.361532723531127e-05,4.671169424817645e-06,0.4963815808296204
4.671183550553476e-06,8.12639973446494e-06,4.671183550553476e-06,7.940659270389006e-05,4.671183550553476e-06,0.4986958801746368
4.671204307279522e-06,8.279213943751529e-06,4.671204307279522e-06,9.731844329508021e-05,4.671204307279522e-06,0.5015686750411987
4.671238716727449e-06,7.063348675728776e-06,4.671238716727449e-06,0.0001118290529120713,4.671238716727449e-06,0.5057136416435242
4.671283251678664e-06,4.996884399588453e-06,4.671283251678664e-06,6.740944809280336e-05,4.671283251678664e-06,0.5112752318382263
4.671313774014902e-06,2.071616790999542e-06,4.671313774014902e-06,-2.752585896814708e-05,4.671313774014902e-06,0.5053558349609375
4.671341438152154e-06,-2.493166846306849e-07,4.671341438152154e-06,-0.0001533071917947382,4.671341438152154e-06,0.4840697646141052
4.671383157118e-06,-7.424765726682381e-07,4.671383157118e-06,-0.0003560046316124499,4.671383157118e-06,0.4491769969463348
4.671413554602114e-06,1.055357870427542e-06,4.671413554602114e-06,-0.0004668928158935159,4.671413554602114e-06,0.3739274740219116
4.671437155224598e-06,2.685732169993571e-06,4.671437155224598e-06,-0.0004848449607379735,4.671437155224598e-06,0.3085199296474457
4.671456517240655e-06,4.614822955772979e-06,4.671456517240655e-06,-0.0004474162706173956,4.671456517240655e-06,0.2552803754806519
4.671479138703383e-06,5.001775207347237e-06,4.671479138703383e-06,-0.0003658079658634961,4.671479138703383e-06,0.2114493250846863
4.671501667113681e-06,6.097555456108239e-07,4.671501667113681e-06,-0.0002565277391113341,4.671501667113681e-06,0.161392018198967
4.671523154844869e-06,-7.389129223156488e-06,4.671523154844869e-06,-0.0001278204435948282,4.671523154844869e-06,0.1152712777256966
4.671548849479557e-06,-1.336009609076427e-05,4.671548849479557e-06,4.581419852911495e-05,4.671548849479557e-06,0.07820837944746017
4.671583489839434e-06,-1.281222375837388e-05,4.671583489839434e-06,0.0002628857619129121,4.671583489839434e-06,0.04681633412837982
4.671607362350181e-06,-3.070583488806733e-06,4.671607362350181e-06,0.0003666001139208674,4.671607362350181e-06,0.02472015656530857
4.671626231261233e-06,6.72494161335635e-06,4.671626231261233e-06,0.0003967922821175307,4.671626231261233e-06,0.01818297430872917
4.671643523798904e-06,1.862249519035686e-05,4.671643523798904e-06,0.0003825191815849394,4.671643523798904e-06,0.01488366350531578
4.671659847683597e-06,2.853952173609287e-05,4.671659847683597e-06,0.0003451193333603442,4.671659847683597e-06,0.01182012725621462
4.671680022192495e-06,3.084487616433762e-05,4.671680022192495e-06,0.0002890643663704395,4.671680022192495e-06,0.008812930434942245
4.67170015111933e-06,2.452912667649798e-05,4.67170015111933e-06,0.0002363047824474052,4.67170015111933e-06,0.005639777053147554
4.671720534926575e-06,1.462795808038209e-05,4.671720534926575e-06,0.0001911759318318218,4.671720534926575e-06,0.00349650951102376
4.671743239579961e-06,6.32241381026688e-06,4.671743239579961e-06,0.000150038511492312,4.671743239579961e-06,0.002273319521918893
4.671772347189339e-06,9.770031965672388e-07,4.671772347189339e-06,0.0001072624363587238,4.671772347189339e-06,0.001601086580194533
4.671816479549064e-06,-1.472618919251545e-06,4.671816479549064e-06,5.746719398302957e-05,4.671816479549064e-06,0.001153002260252833
4.67183122069542e-06,-1.256900191037857e-06,4.67183122069542e-06,4.447658284334466e-05,4.67183122069542e-06,0.0006866104085929692
4.671860702988133e-06,-6.717614837725705e-07,4.671860702988133e-06,2.367184606555384e-05,4.671860702988133e-06,0.0005648401565849781
4.671899847606079e-06,1.060086788129411e-06,4.671899847606079e-06,6.325576578092296e-06,4.671899847606079e-06,0.000368183187674731
4.671937792774973e-06,3.224116881028749e-06,4.671937792774973e-06,1.629967982808012e-06,4.671937792774973e-06,0.0002110973000526428
4.671971803503912e-06,6.241042683541309e-06,4.671971803503912e-06,7.722682312305551e-06,4.671971803503912e-06,0.0001853515714174137
4.672003607003265e-06,1.125448125094408e-05,4.672003607003265e-06,1.558146686875261e-05,4.672003607003265e-06,0.0002739916963037103
4.672041821070888e-06,1.219215573655674e-05,4.672041821070888e-06,2.022498301812448e-05,4.672041821070888e-06,0.0003439455467741936
4.672076644136979e-06,8.963473192125093e-06,4.672076644136979e-06,1.970486846403219e-05,4.672076644136979e-06,0.0003084316558670253
4.672114081467585e-06,6.082752861402696e-06,4.672114081467585e-06,1.678860826359596e-05,4.672114081467585e-06,0.0002067375462502241
4.672163941544172e-06,4.734542471851455e-06,4.672163941544172e-06,1.265835180674912e-05,4.672163941544172e-06,0.0001037241527228616
4.672248817111072e-06,4.381456619739765e-06,4.672248817111072e-06,7.860309779061936e-06,4.672248817111072e-06,2.694925933610648e-05
4.672365010488276e-06,4.314584202802507e-06,4.672365010488276e-06,4.670578618970467e-06,4.672365010488276e-06,-9.506982678431086e-06
4.672521629650377e-06,4.170206921116915e-06,4.672521629650377e-06,2.856181708921213e-06,4.672521629650377e-06,-7.500342690036632e-06
4.672617945382003e-06,3.901521267835051e-06,4.672617945382003e-06,2.182229991376516e-06,4.672617945382003e-06,-4.060838989516924e-07
4.67269798289764e-06,3.688530568979331e-06,4.67269798289764e-06,1.944795258168597e-06,4.67269798289764e-06,8.094505687950004e-07
4.6727885870746e-06,3.471689296929981e-06,4.6727885870746e-06,2.412042704236228e-06,4.6727885870746e-06,5.109866378916195e-07
4.672809425123366e-06,2.762382109722239e-06,4.672809425123366e-06,2.617837253637845e-06,4.672809425123366e-06,-1.841518496803474e-06
4.67284128443031e-06,2.13094563150662e-06,4.67284128443031e-06,3.009914507856593e-06,4.67284128443031e-06,-3.665403255581623e-06
4.672870666464349e-06,9.606457069821772e-07,4.672870666464349e-06,3.627111937021255e-06,4.672870666464349e-06,-7.511277544836048e-06
4.672901202272555e-06,3.291685857220727e-07,4.672901202272555e-06,4.496403107623337e-06,4.672901202272555e-06,-1.003233137453208e-05
4.672935031635164e-06,4.38006622971443e-07,4.672935031635164e-06,5.211637926549884e-06,4.672935031635164e-06,-1.045653971232241e-05
4.672940529628973e-06,1.898479695228161e-06,4.672940529628973e-06,5.302530553308316e-06,4.672940529628973e-06,-7.407952580251731e-06
4.672951525616592e-06,2.936312512247241e-06,4.672951525616592e-06,5.45645025340491e-06,4.672951525616592e-06,-5.39406573807355e-06
4.672964452366787e-06,5.325607617123751e-06,4.672964452366787e-06,5.496076937561156e-06,4.672964452366787e-06,3.194747932866449e-07
4.672978971533916e-06,6.282582944550086e-06,4.672978971533916e-06,5.268532731861342e-06,4.672978971533916e-06,5.166885330254445e-06
4.672991794034968e-06,4.76005106975208e-06,4.672991794034968e-06,4.896365680906456e-06,4.672991794034968e-06,4.930320756102446e-06
4.673006113013751e-06,3.445774609645014e-06,4.673006113013751e-06,4.462947799765971e-06,4.673006113013751e-06,2.691597501325305e-06
4.673011225434728e-06,3.375891765244887e-06,4.673011225434728e-06,4.322957011027029e-06,4.673011225434728e-06,1.686250584498339e-06
4.673021450276682e-06,3.59856949216919e-06,4.673021450276682e-06,4.092984909220831e-06,4.673021450276682e-06,1.791263116501796e-06
